"player","level_overall","level_atk","level_def","level_str","level_constiution","level_range","level_prayer","level_magic","level_cooking","level_wood_cutting","level_fletching","level_fishing","level_fire_making","level_crafting","level_smithing","level_mining","level_herb","level_agile","level_theiving","level_slayer","level_farming","level_rune_crafting","level_hunting","level_construction","level_summoning","level_dungeoneering","level_div","level_inven","level_arc","total_xp_overall","cluster","Basic_member_pure","Obby_Mauler_Pure","Black_Pure","Turmoil_Proselyte_Pure","Barrows_Pure","Anti_Pure","Summoning_Tank_Defence","Skiller_Pure","number_of_99s","number_of_120s"
"mackelturret",2783,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,103,99,99,99,99,99,99,99,101,99,452544601,1,0,0,0,0,0,0,0,0,25,0
"Speedarion",2720,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,101,99,99,99,99,102,99,120,20,492099890,1,0,0,0,0,0,0,0,0,23,1
"Mr_tea29591",2845,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,106,119,99,99,99,99,115,99,104,112,801846185,1,0,0,0,0,0,0,0,0,22,0
"Sunskis",2346,99,99,99,99,99,96,99,99,99,99,99,99,78,74,83,76,99,99,91,72,99,99,76,77,90,46,1,1,244657096,1,0,0,0,0,0,0,0,0,15,0
"TwistedOne93",2375,99,99,99,99,99,99,99,99,72,99,99,99,99,99,99,62,77,69,85,61,63,61,80,73,68,81,68,69,223923319,1,0,0,0,0,0,0,0,0,14,0
"Wheelgunner",2337,99,99,99,99,99,88,99,99,99,99,87,88,94,93,99,80,88,78,99,67,68,77,81,92,75,92,1,1,234491635,1,0,0,0,0,0,0,0,0,11,0
"Deucemaan713",2452,99,99,99,99,89,95,93,99,89,80,99,99,82,91,99,81,88,85,88,73,94,77,85,81,80,82,54,73,191124039,2,0,0,0,0,0,0,0,0,8,0
"Missy+Meow",2836,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,104,117,99,99,99,99,107,99,116,103,674445848,1,0,0,0,0,0,0,0,0,22,0
"Stevesel",1907,99,99,99,99,99,87,99,75,83,77,79,70,62,57,67,58,72,66,71,70,56,99,67,69,26,1,1,1,131131831,2,0,0,0,0,0,0,0,0,7,0
"RSClarkey",2810,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,100,106,99,99,99,99,100,99,120,100,551254566,1,0,0,0,0,0,0,0,0,22,1
"W58+Brandon",2856,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,113,120,99,99,99,99,110,99,112,112,778056260,1,0,0,0,0,0,0,0,0,22,1
"nexxus+ogt",2292,99,99,99,99,99,99,99,71,79,72,72,77,80,81,79,99,78,73,91,71,80,71,75,99,78,81,91,1,199442352,2,0,0,0,0,0,0,0,0,9,0
"Max+Het100",2239,99,99,99,99,99,99,99,87,77,75,68,76,80,80,81,99,76,63,99,77,62,61,79,99,99,80,27,1,268353130,1,0,0,0,0,0,0,0,0,11,0
"Boboultimate",2441,99,99,99,99,99,99,99,79,95,80,74,99,96,99,75,99,99,84,99,59,56,63,75,93,75,80,70,99,232493378,1,0,0,0,0,0,0,0,0,13,0
"BOSSkar",2768,99,99,99,99,99,99,99,95,99,99,89,99,99,93,93,102,99,99,107,111,91,97,99,99,100,91,120,94,503504451,1,0,0,0,0,0,0,0,0,15,1
"DuucTanDoori",2696,99,99,99,99,99,99,99,99,99,99,93,99,90,99,99,101,96,99,106,99,82,90,99,99,83,88,94,90,406846633,1,0,0,0,0,0,0,0,0,17,0
"xwilliumz",2183,99,99,99,99,82,70,90,99,99,86,99,99,79,78,82,81,76,70,91,63,80,99,89,88,50,35,1,1,160488632,2,0,0,0,0,0,0,0,0,9,0
"qt+catbloops",2823,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,102,103,99,99,99,99,106,99,120,112,586393518,1,0,0,0,0,0,0,0,0,22,1
"Charlotttee",2793,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,101,102,99,99,99,99,99,99,103,109,456542410,1,0,0,0,0,0,0,0,0,23,0
"Brian+Bay",2073,99,91,97,99,99,81,99,99,99,99,86,85,74,74,76,69,73,68,82,69,66,67,71,84,65,1,1,1,136869158,2,0,0,0,0,0,0,0,0,7,0
"clintonfund",2591,99,99,99,99,99,96,99,99,90,99,99,99,99,99,99,100,90,75,99,65,90,79,99,99,83,89,79,71,349666214,1,0,0,0,0,0,0,0,0,16,0
"Pastrami",2582,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,94,99,99,99,92,97,99,93,99,103,93,1,29,394376432,1,0,0,0,0,0,0,0,0,20,0
"4rtemis",2594,99,99,99,99,96,93,89,99,89,81,99,85,93,99,99,95,99,99,92,83,86,85,95,88,81,94,92,87,260834110,1,0,0,0,0,0,0,0,0,10,0
"Lil+Zeegan",2835,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,108,106,99,99,99,99,100,99,120,120,983195027,1,0,0,0,0,0,0,0,0,22,2
"Shorm",2778,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,99,99,99,102,99,99,99,444783488,1,0,0,0,0,0,0,0,0,26,0
"iTz+BMO",2363,99,99,99,99,87,99,98,91,91,92,99,98,90,88,94,98,91,98,93,91,90,94,81,85,116,1,1,1,280126941,1,0,0,0,0,0,0,0,0,6,0
"LimeTaco",2494,99,99,97,99,99,99,99,77,86,91,66,91,92,97,99,99,81,81,98,94,83,68,89,99,92,97,64,59,264102313,1,0,0,0,0,0,0,0,0,9,0
"FR+O+STY",2540,99,99,99,99,99,99,99,81,92,85,81,99,99,93,99,99,99,99,87,86,80,83,99,96,99,99,86,1,342937883,1,0,0,0,0,0,0,0,0,16,0
"MrJippy",2772,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,97,99,99,99,120,99,99,79,580862045,1,0,0,0,0,0,0,0,0,24,1
"1+HP+Warrior",2365,99,99,99,99,99,99,99,95,87,86,99,80,93,91,86,97,87,75,100,79,73,80,85,99,97,82,1,1,270164468,1,0,0,0,0,0,0,0,0,9,0
"nzmusclezz",2894,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,119,120,99,99,99,99,117,99,120,120,1005872890,1,0,0,0,0,0,0,0,0,22,4
"Anakins+Leg",2684,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,99,99,99,99,99,100,1,481283190,1,0,0,0,0,0,0,0,0,25,0
"Remegy",2648,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90,99,99,83,77,76,89,99,95,85,90,82,460240036,1,0,0,0,0,0,0,0,0,19,0
"Danaii",2885,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,107,120,99,99,99,99,120,99,120,120,1105348220,1,0,0,0,0,0,0,0,0,22,5
"A7U",2258,99,96,96,97,99,85,82,99,87,76,86,99,80,80,73,91,76,72,81,99,99,73,80,99,85,68,1,1,184860321,2,0,0,0,0,0,0,0,0,7,0
"MasterLexii",2787,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,99,99,99,99,99,100,109,445041900,1,0,0,0,0,0,0,0,0,25,0
"Wikidz",2834,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,104,105,99,99,99,99,103,99,111,113,802688012,1,0,0,0,0,0,0,0,0,22,1
"Tx1",2368,99,99,99,99,86,95,95,77,99,76,80,80,82,86,99,104,93,77,72,60,65,72,99,90,81,81,67,56,183310803,2,0,0,0,0,0,0,0,0,7,0
"Henryk+H",2675,99,97,99,99,93,99,99,91,99,91,92,99,92,99,92,93,94,93,103,101,90,94,94,96,96,92,76,113,344794111,1,0,0,0,0,0,0,0,0,8,0
"fabyzynha",2094,99,99,99,99,99,76,99,64,49,70,69,70,80,80,71,49,84,68,49,39,55,52,72,99,97,81,94,32,260793941,1,0,0,0,0,0,0,0,0,7,0
"11woolley11",2720,99,99,99,99,99,98,99,99,99,99,99,99,99,99,99,94,99,99,99,91,91,99,91,99,94,95,88,97,365282744,1,0,0,0,0,0,0,0,0,19,0
"Summmer",2646,99,99,99,99,99,94,99,99,94,93,99,99,95,99,99,99,99,99,90,90,92,92,99,99,92,98,80,52,314576793,1,0,0,0,0,0,0,0,0,16,0
"Sami+Jer",2744,99,99,99,99,95,96,92,99,99,99,99,99,99,99,99,95,95,99,102,102,99,99,99,97,106,99,89,92,458799898,1,0,0,0,0,0,0,0,0,17,0
"MYSTERl0N",2433,99,96,99,99,85,92,86,99,83,99,99,99,92,99,81,80,83,99,100,67,74,81,88,93,80,81,52,48,200594730,2,0,0,0,0,0,0,0,0,9,0
"Cxtherine",2423,99,99,99,99,99,91,99,99,99,99,88,99,87,99,96,80,99,81,105,69,66,75,82,99,85,88,1,42,313019700,1,0,0,0,0,0,0,0,0,13,0
"13edwetter",2289,99,99,99,99,99,95,99,98,86,99,79,91,85,82,80,99,77,72,83,82,84,99,74,91,108,29,1,1,224096216,1,0,0,0,0,0,0,0,0,9,0
"Ludacrispy",2128,99,93,99,99,99,95,84,74,84,72,99,59,80,80,75,99,66,66,86,70,53,71,76,74,73,80,23,1,134296110,2,0,0,0,0,0,0,0,0,6,0
"Dyson",2164,99,99,99,99,99,99,99,99,88,99,99,81,71,72,67,82,70,84,69,62,82,78,72,84,82,28,1,1,170010897,2,0,0,0,0,0,0,0,0,10,0
"Weckar",2785,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,99,99,99,99,120,88,851673639,1,0,0,0,0,0,0,0,0,25,1
"Gibletor",2648,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,99,99,99,99,99,99,72,1,374593931,1,0,0,0,0,0,0,0,0,25,0
"Kyokushin",2738,99,99,99,99,99,99,99,90,88,97,90,99,99,94,91,92,99,99,100,89,99,99,99,99,105,95,120,102,869123267,1,0,0,0,0,0,0,0,0,15,1
"DarkNarwhal",2490,99,99,99,99,80,99,95,90,99,93,77,99,89,96,99,99,99,77,101,82,87,66,96,88,67,91,62,63,236008827,1,0,0,0,0,0,0,0,0,10,0
"Raizen+Scar",2623,99,96,97,98,98,99,99,99,99,99,99,99,99,99,99,110,99,99,98,103,99,99,99,99,120,99,21,1,947832698,1,0,0,0,0,0,0,0,0,18,1
"Khaki+Shorts",2063,99,92,99,99,99,95,99,75,99,99,99,70,70,68,70,97,71,67,68,71,99,66,54,78,57,1,1,1,161497983,2,0,0,0,0,0,0,0,0,9,0
"WTF+Beprotis",2816,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,107,101,99,99,99,99,111,99,116,99,700401080,1,0,0,0,0,0,0,0,0,23,0
"IDevourMagic",2619,99,99,98,99,99,98,99,97,97,99,85,99,95,99,99,101,99,78,102,77,75,75,98,99,91,98,83,82,353167260,1,0,0,0,0,0,0,0,0,11,0
"RasJutsu",2632,99,99,99,99,99,99,99,99,99,82,99,99,99,99,99,99,99,82,101,87,94,82,89,99,93,99,118,22,458227147,1,0,0,0,0,0,0,0,0,18,0
"Gwafv",2474,99,99,99,99,96,96,98,83,80,85,83,79,87,99,99,94,78,72,83,87,78,87,80,80,87,95,76,96,217902307,1,0,0,0,0,0,0,0,0,6,0
"chompski+pig",2367,99,99,97,99,99,99,98,90,94,92,78,82,90,95,82,99,82,77,100,73,71,78,83,99,93,81,37,1,203888395,2,0,0,0,0,0,0,0,0,7,0
"Ephekz",2447,99,96,99,99,99,99,99,90,84,75,99,86,99,99,90,99,99,75,99,89,99,72,99,99,86,82,36,1,262028555,1,0,0,0,0,0,0,0,0,15,0
"Caethro",2813,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,108,99,99,106,102,99,99,99,99,104,99,109,106,492957681,1,0,0,0,0,0,0,0,0,22,0
"RamboDanBro",2675,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,93,99,90,84,79,99,99,99,86,92,87,84,336307124,1,0,0,0,0,0,0,0,0,20,0
"Buy+Spins",2657,99,40,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,100,99,99,99,99,120,99,99,20,533211777,1,0,0,0,0,0,0,0,0,23,1
"Wazabee",2823,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,116,99,99,102,107,99,99,99,99,100,99,120,100,693697812,1,0,0,0,0,0,0,0,0,22,1
"lSumatra",2555,99,99,99,99,99,99,99,95,85,93,87,82,99,86,88,96,85,81,93,91,70,88,90,96,98,97,88,74,323534799,1,0,0,0,0,0,0,0,0,8,0
"fr12-nick010",2752,99,99,99,99,99,99,96,99,99,97,99,99,99,99,99,104,99,99,97,97,99,99,95,99,94,99,97,94,384170840,1,0,0,0,0,0,0,0,0,19,0
"Hivy",2138,99,99,99,99,99,92,99,75,83,99,71,80,80,80,78,75,75,67,84,60,64,63,75,77,91,73,1,1,156543477,2,0,0,0,0,0,0,0,0,7,0
"385+ideal",2246,99,96,90,99,99,99,99,99,99,81,99,99,92,96,99,83,50,64,55,46,60,84,86,82,57,80,27,27,189195941,2,0,0,0,0,0,0,0,0,10,0
"koo+skillz",2727,99,99,99,99,99,99,99,91,90,99,99,99,99,99,99,100,99,99,88,101,94,96,93,99,85,92,120,93,438337100,1,0,0,0,0,0,0,0,0,16,1
"Rigaldo",2479,99,99,99,99,99,99,99,99,99,89,99,99,97,99,96,99,99,81,93,100,86,86,99,93,93,78,1,1,302572656,1,0,0,0,0,0,0,0,0,15,0
"StolasG",2775,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,104,99,99,105,102,87,96,93,99,95,99,109,103,496541125,1,0,0,0,0,0,0,0,0,19,0
"K+elly",2706,99,99,99,99,93,99,99,99,98,91,91,99,96,99,99,100,99,99,99,92,89,96,86,86,107,88,120,86,1104643289,1,0,0,0,0,0,0,0,0,13,1
"Dragoon346",2771,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,90,99,99,101,99,99,99,99,91,99,92,120,490045571,1,0,0,0,0,0,0,0,0,23,1
"boston+legal",2451,99,99,99,99,99,99,99,77,77,82,71,82,87,90,83,103,97,69,110,73,64,65,80,99,77,81,104,87,322340700,1,0,0,0,0,0,0,0,0,8,0
"Peter+6543",2852,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,115,99,99,103,113,99,99,99,99,103,99,120,120,714028900,1,0,0,0,0,0,0,0,0,22,2
"Kurohime",2074,99,99,99,99,99,71,99,99,99,99,99,99,62,55,63,52,99,98,62,66,99,54,61,73,64,1,1,1,192944823,2,0,0,0,0,0,0,0,0,13,0
"Beth+Boo",2744,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,99,99,99,97,95,90,90,99,99,103,92,102,96,385149897,1,0,0,0,0,0,0,0,0,19,0
"Dionysius",2720,99,99,99,99,99,99,99,99,99,99,92,99,99,99,91,99,99,99,103,93,92,99,99,99,83,99,99,87,376854258,1,0,0,0,0,0,0,0,0,21,0
"SarahNoelle",2354,99,99,96,99,93,99,82,99,87,86,86,99,82,96,80,99,86,81,100,74,74,74,79,99,79,87,39,1,189647765,2,0,0,0,0,0,0,0,0,8,0
"SrTutubarao",2797,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,102,99,99,99,99,99,99,99,99,99,99,120,100,603081197,1,0,0,0,0,0,0,0,0,25,1
"SecretSam",2329,99,99,99,99,99,90,99,85,91,92,84,80,86,94,90,68,97,73,88,64,72,74,63,72,85,99,55,33,164861102,2,0,0,0,0,0,0,0,0,7,0
"TK+Daddy",2549,99,99,99,99,99,99,99,77,89,99,73,99,99,99,76,100,99,83,99,91,58,81,99,99,81,99,95,61,288784571,1,0,0,0,0,0,0,0,0,16,0
"SlayerFayte",2270,99,99,99,99,99,99,99,74,86,76,70,80,86,84,70,96,82,80,91,70,73,80,87,70,82,82,1,57,147417782,2,0,0,0,0,0,0,0,0,7,0
"Alyissa",2665,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,85,1,410977266,1,0,0,0,0,0,0,0,0,25,0
"Alkirie",2098,99,99,95,99,94,99,85,82,99,99,74,92,75,72,78,75,70,66,81,48,51,69,80,71,62,82,1,1,127797796,2,0,0,0,0,0,0,0,0,6,0
"RED+Duffy",2544,99,99,99,99,99,99,97,77,91,82,77,81,89,99,99,97,97,96,95,86,76,78,95,99,99,99,87,54,268725756,1,0,0,0,0,0,0,0,0,11,0
"pmC_PumpS",2861,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,118,106,99,99,99,99,99,99,120,120,965504949,1,0,0,0,0,0,0,0,0,23,3
"Nonnie58",1411,99,88,99,76,47,79,99,99,62,99,99,99,99,42,40,82,1,1,1,1,1,1,18,1,1,1,1,1,116187030,1,0,0,0,0,0,0,0,0,8,0
"Lullsteady",2840,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,106,120,99,99,99,99,107,99,120,108,1097504790,1,0,0,0,0,0,0,0,0,22,2
"Pricus",2292,99,99,99,99,99,93,99,71,80,99,68,99,99,99,76,99,88,73,101,65,54,76,79,77,78,80,16,28,205043021,2,0,0,0,0,0,0,0,0,11,0
"Jandler+777",2225,99,99,99,99,99,95,96,99,79,60,99,92,80,80,83,96,74,70,91,63,75,72,74,73,86,69,1,23,200350056,2,0,0,0,0,0,0,0,0,7,0
"chem+trailz",2688,99,99,99,99,99,99,99,99,93,99,99,99,99,99,99,101,99,99,101,103,75,93,99,99,89,84,86,81,363694038,1,0,0,0,0,0,0,0,0,18,0
"HertogJan999",2558,99,99,99,99,99,99,94,82,83,83,85,99,90,84,82,99,98,90,99,101,83,99,87,99,85,84,72,86,259426299,1,0,0,0,0,0,0,0,0,11,0
"Ayako",2687,99,99,99,99,91,99,99,99,99,99,99,99,92,99,99,99,99,88,87,99,81,81,88,99,99,99,99,99,338506892,1,0,0,0,0,0,0,0,0,21,0
"Cladius+Divi",2465,99,99,99,99,99,99,99,74,81,81,73,83,90,88,84,99,81,74,96,78,81,81,78,99,86,84,101,80,262319349,1,0,0,0,0,0,0,0,0,9,0
"Easymoney22",2827,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,106,112,99,99,99,99,97,99,113,120,626193617,1,0,0,0,0,0,0,0,0,22,1
"DangerJesus",2397,99,96,99,99,89,90,89,70,99,78,99,81,85,87,99,83,82,70,96,77,84,75,81,80,81,92,69,68,171904643,2,0,0,0,0,0,0,0,0,6,0
"Eusderf",2731,99,99,99,99,99,99,99,99,90,99,99,99,99,99,99,100,99,99,100,99,93,93,99,99,99,94,120,61,437912790,1,0,0,0,0,0,0,0,0,20,1
"AkiMarcellus",2809,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,105,99,99,99,113,99,99,99,99,104,99,107,103,526183664,1,0,0,0,0,0,0,0,0,23,0
"Prince+Chubb",2502,99,99,99,99,99,99,99,97,88,79,80,88,84,99,99,95,88,99,87,89,77,79,99,96,77,82,60,67,224364233,1,0,0,0,0,0,0,0,0,11,0
"Rich+Malaka",2666,99,96,96,99,99,99,96,99,99,99,99,99,99,99,99,100,87,99,91,86,99,99,93,99,85,87,82,83,326562132,1,0,0,0,0,0,0,0,0,16,0
"Sky+Tiger",2115,99,99,99,99,99,95,99,75,80,80,75,90,88,83,80,100,82,53,32,1,65,39,81,91,84,79,1,67,153976505,2,0,0,0,0,0,0,0,0,6,0
"Igge",2401,99,94,99,99,99,97,99,99,99,99,88,99,90,92,99,99,99,99,92,95,95,99,90,94,85,1,1,1,279445950,1,0,0,0,0,0,0,0,0,14,0
"7ckingawful",2801,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,104,99,99,99,99,99,99,99,114,104,467458921,1,0,0,0,0,0,0,0,0,24,0
"Rannii",2714,99,99,99,99,99,99,99,99,99,94,86,99,89,99,99,99,95,90,99,99,99,99,99,99,93,88,99,99,375719357,1,0,0,0,0,0,0,0,0,21,0
"Roamingnull9",1727,99,84,87,99,99,70,99,26,82,49,50,83,65,99,38,99,38,34,89,28,37,24,59,96,65,27,1,1,109828973,1,0,0,0,0,0,0,0,0,6,0
"xblackabyssx",2487,99,99,99,99,99,96,99,77,78,99,81,84,99,86,91,99,87,78,83,70,73,81,82,87,91,81,97,93,264464449,1,0,0,0,0,0,0,0,0,9,0
"atm+i+rule",2802,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,107,99,99,99,99,99,92,99,113,114,586063205,1,0,0,0,0,0,0,0,0,24,0
"Hondenlover2",2667,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,99,99,99,99,91,99,99,99,99,99,99,1,390820782,1,0,0,0,0,0,0,0,0,25,0
"Glucose",2663,99,99,99,99,99,99,99,99,83,99,83,99,99,99,82,99,99,99,99,85,82,99,99,99,82,99,99,87,323449014,1,0,0,0,0,0,0,0,0,21,0
"stankythawt",2791,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,101,99,99,99,99,99,99,99,109,99,473473874,1,0,0,0,0,0,0,0,0,25,0
"Caz_A",2530,99,99,99,99,83,85,80,99,99,81,99,99,99,99,99,76,99,99,86,86,72,90,94,76,78,99,104,53,463947748,1,0,0,0,0,0,0,0,0,14,0
"Korveyus",2793,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,106,99,99,105,116,93,99,99,99,99,99,103,92,547679449,1,0,0,0,0,0,0,0,0,22,0
"Lox94",2517,99,99,99,99,99,99,99,80,80,99,78,90,86,99,99,99,88,88,99,91,61,75,83,99,94,80,79,77,256931297,1,0,0,0,0,0,0,0,0,13,0
"Nthethief",2514,99,99,99,99,99,99,99,80,83,81,80,85,84,86,84,98,94,99,85,84,80,80,99,99,80,82,88,90,230338297,1,0,0,0,0,0,0,0,0,10,0
"BaySik+Saint",2399,99,99,99,99,99,99,99,78,99,96,81,90,85,99,99,75,84,80,70,74,72,75,83,75,81,83,63,64,183412879,2,0,0,0,0,0,0,0,0,10,0
"Liamfire8",2335,99,94,99,99,98,95,99,99,83,90,72,99,81,80,85,92,77,83,85,73,72,77,77,90,88,84,65,1,170209563,2,0,0,0,0,0,0,0,0,6,0
"_faibzz",2612,99,98,99,99,99,95,93,85,84,85,83,85,92,89,88,103,99,99,96,94,95,90,90,99,92,85,98,99,275518291,1,0,0,0,0,0,0,0,0,8,0
"Lucky+Sword",2823,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,101,99,99,100,99,99,99,99,99,105,99,120,120,932685958,1,0,0,0,0,0,0,0,0,23,2
"dremes",2813,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,103,99,99,109,101,99,99,99,99,99,99,120,103,661793262,1,0,0,0,0,0,0,0,0,23,1
"Jaccko",2647,99,99,99,99,99,99,99,99,87,99,84,99,99,99,99,99,99,99,99,87,93,99,99,99,86,99,80,51,350251454,1,0,0,0,0,0,0,0,0,21,0
"Juli69xd",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Kieran",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Xako",2365,99,99,99,99,94,99,97,92,93,77,98,84,85,96,99,80,82,77,89,67,86,78,79,78,84,84,51,20,172243549,2,0,0,0,0,0,0,0,0,6,0
"Cutester",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Callum+UK",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Asyn",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Piran26",2852,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,111,99,99,111,113,99,99,99,99,106,99,113,120,676122045,1,0,0,0,0,0,0,0,0,22,1
"Szwagier",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,3619136916,1,0,0,0,0,0,0,0,0,22,6
"mohazera",2161,99,99,99,99,99,92,99,99,89,81,99,99,75,71,75,87,75,66,82,73,57,70,75,80,85,36,1,1,167771490,2,0,0,0,0,0,0,0,0,9,0
"300",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"MathsFactory",2698,99,99,93,99,99,99,99,96,99,99,93,99,93,99,99,108,93,82,112,80,79,94,99,99,99,91,120,78,576841188,1,0,0,0,0,0,0,0,0,14,1
"Lynda",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"vaht",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Squirrels",2896,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,118,99,99,99,99,120,99,120,120,3087825861,2,0,0,0,0,0,0,0,0,22,5
"bambooking4",2620,99,99,99,99,99,99,99,99,79,99,99,99,99,99,81,105,93,75,105,80,81,67,99,99,93,99,104,73,413727086,1,0,0,0,0,0,0,0,0,16,0
"PINK+boots",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,3278226653,2,0,0,0,0,0,0,0,0,22,6
"Lees+Slut",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5114729981,1,0,0,0,0,0,0,0,0,22,6
"Kerel",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,3278638024,2,0,0,0,0,0,0,0,0,22,6
"DethBySnuSnu",2570,99,99,99,99,96,99,88,83,99,99,99,99,99,99,99,81,99,99,101,76,88,99,99,76,80,90,67,60,288869550,1,0,0,0,0,0,0,0,0,16,0
"TearGod",2866,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,113,99,99,120,111,99,99,99,99,120,99,120,104,2006892746,2,0,0,0,0,0,0,0,0,22,3
"Pheeel",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Velkhana",2890,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,112,2776543151,2,0,0,0,0,0,0,0,0,22,5
"Chat+Noir",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"Nazpsycho",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
"jackrabbiht",2549,99,99,99,99,94,99,99,99,99,99,87,99,86,99,81,99,80,70,73,72,80,73,88,99,100,81,120,77,518588685,1,0,0,0,0,0,0,0,0,13,1
"Treycoolyo",2898,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,120,99,99,120,120,99,99,99,99,120,99,120,120,5600000000,1,0,0,0,0,0,0,0,0,22,6
